Iteration, Drag, Lift, Coeff Drag, CoeffLift, time prec, time solve
7.34, -0.00100394, -0.00768211, -0.159781, -0.00768211, 0.0588187, 0.0818402, 3
7.345, -0.00101121, -0.00771214, -0.160939, -0.00771214, 0.0552589, 0.086088, 3
7.35, -0.00101848, -0.00774234, -0.162095, -0.00774234, 0.0542115, 0.0839539, 3
7.355, -0.00102574, -0.00777222, -0.163252, -0.00777222, 0.131048, 0.128522, 3
7.36, -0.001033, -0.00780236, -0.164407, -0.00780236, 0.0644832, 0.164295, 3
7.365, -0.00104026, -0.00783244, -0.165562, -0.00783244, 0.0522716, 0.105245, 3
7.37, -0.00104751, -0.00786327, -0.166716, -0.00786327, 0.0558476, 0.0860252, 3
7.375, -0.00105476, -0.00789253, -0.16787, -0.00789253, 0.0614258, 0.0993793, 3
7.38, -0.00106201, -0.00792111, -0.169023, -0.00792111, 0.0701911, 0.103601, 3
7.385, -0.00106925, -0.00795198, -0.170176, -0.00795198, 0.053585, 0.0862115, 3
7.39, -0.00107648, -0.00798265, -0.171327, -0.00798265, 0.0575344, 0.100803, 3
7.395, -0.00108371, -0.00801174, -0.172478, -0.00801174, 0.0579165, 0.0856607, 3
7.4, -0.00109094, -0.00804038, -0.173629, -0.00804038, 0.0527046, 0.097785, 3
7.405, -0.00109816, -0.00807181, -0.174778, -0.00807181, 0.0558392, 0.0885709, 3
7.41, -0.00110539, -0.00810079, -0.175928, -0.00810079, 0.0634474, 0.0958057, 3
7.415, -0.0011126, -0.00812929, -0.177076, -0.00812929, 0.0619006, 0.0901646, 3
7.42, -0.00111981, -0.00816066, -0.178223, -0.00816066, 0.0560014, 0.140489, 3
7.425, -0.00112702, -0.00818953, -0.179371, -0.00818953, 0.0625985, 0.0833729, 3
7.43, -0.00113422, -0.00821883, -0.180517, -0.00821883, 0.0626833, 0.0892897, 3
7.435, -0.00114142, -0.00824849, -0.181663, -0.00824849, 0.0565292, 0.0839606, 3
7.44, -0.00114862, -0.00827781, -0.182808, -0.00827781, 0.0543617, 0.0832261, 3
7.445, -0.00115581, -0.00830721, -0.183952, -0.00830721, 0.0755938, 0.0844094, 3
7.45, -0.00116299, -0.00833657, -0.185096, -0.00833657, 0.0510074, 0.0864217, 3
7.455, -0.00117017, -0.00836587, -0.186239, -0.00836587, 0.0550136, 0.0834346, 3
7.46, -0.00117735, -0.00839514, -0.187381, -0.00839514, 0.0557759, 0.0842987, 3
7.465, -0.00118452, -0.00842432, -0.188523, -0.00842432, 0.0555098, 0.0866852, 3
7.47, -0.00119169, -0.00845356, -0.189663, -0.00845356, 0.0545868, 0.0854696, 3
7.475, -0.00119885, -0.00848267, -0.190804, -0.00848267, 0.0564833, 0.0993054, 3
7.48, -0.00120601, -0.00851185, -0.191943, -0.00851185, 0.0560319, 0.086291, 3
7.485, -0.00121317, -0.00854088, -0.193081, -0.00854088, 0.060535, 0.0901328, 3
7.49, -0.00122032, -0.00856991, -0.194219, -0.00856991, 0.0566813, 0.0868138, 3
7.495, -0.00122746, -0.00859893, -0.195357, -0.00859893, 0.0553492, 0.0913279, 3
7.5, -0.0012346, -0.00862788, -0.196493, -0.00862788, 0.0594995, 0.0834971, 3
7.505, -0.00124174, -0.0086569, -0.197629, -0.0086569, 0.0535858, 0.10025, 3
7.51, -0.00124887, -0.00868569, -0.198763, -0.00868569, 0.0550588, 0.0836851, 3
7.515, -0.00125599, -0.00871449, -0.199898, -0.00871449, 0.0540559, 0.0829551, 3
7.52, -0.00126312, -0.00874343, -0.201031, -0.00874343, 0.055848, 0.0928069, 3
7.525, -0.00127023, -0.00877207, -0.202163, -0.00877207, 0.055229, 0.0952409, 3
7.53, -0.00127734, -0.00880084, -0.203295, -0.00880084, 0.0597636, 0.0832284, 3
7.535, -0.00128445, -0.00882951, -0.204426, -0.00882951, 0.0580706, 0.101435, 3
7.54, -0.00129155, -0.00885815, -0.205557, -0.00885815, 0.0577365, 0.0886808, 3
7.545, -0.00129865, -0.00888683, -0.206686, -0.00888683, 0.0823771, 0.0820944, 3
7.55, -0.00130574, -0.00891528, -0.207815, -0.00891528, 0.0661322, 0.0932357, 3
7.555, -0.00131283, -0.00894386, -0.208943, -0.00894386, 0.0547284, 0.113202, 3
7.56, -0.00131991, -0.00897239, -0.21007, -0.00897239, 0.0558067, 0.0806235, 3
7.565, -0.00132699, -0.00900083, -0.211196, -0.00900083, 0.0633667, 0.0931962, 3
7.57, -0.00133406, -0.00902918, -0.212322, -0.00902918, 0.0556805, 0.0883714, 3
7.575, -0.00134112, -0.00905763, -0.213447, -0.00905763, 0.0522582, 0.0937051, 3
7.58, -0.00134819, -0.00908585, -0.21457, -0.00908585, 0.0593565, 0.0953803, 3
7.585, -0.00135524, -0.0091142, -0.215693, -0.0091142, 0.0572076, 0.209006, 3
7.59, -0.00136229, -0.00914243, -0.216816, -0.00914243, 0.0518782, 0.0868393, 3
7.595, -0.00136934, -0.00917069, -0.217937, -0.00917069, 0.0549079, 0.084374, 3
7.6, -0.00137638, -0.00919874, -0.219058, -0.00919874, 0.0541274, 0.08186, 3
7.605, -0.00138342, -0.00922701, -0.220178, -0.00922701, 0.0538848, 0.0848013, 3
7.61, -0.00139045, -0.00925495, -0.221296, -0.00925495, 0.0687856, 0.123702, 3
7.615, -0.00139747, -0.00928307, -0.222414, -0.00928307, 0.0574331, 0.0840113, 3
7.62, -0.00140449, -0.0093111, -0.223532, -0.0093111, 0.0659184, 0.122473, 3
7.625, -0.00141151, -0.00933898, -0.224648, -0.00933898, 0.0716909, 0.188051, 3
7.63, -0.00141851, -0.00936692, -0.225764, -0.00936692, 0.0536323, 0.0896376, 3
7.635, -0.00142552, -0.00939485, -0.226878, -0.00939485, 0.0837224, 0.120319, 3
7.64, -0.00143252, -0.00942258, -0.227992, -0.00942258, 0.0569027, 0.124493, 3
7.645, -0.00143951, -0.00945051, -0.229105, -0.00945051, 0.0531096, 0.0941858, 3
7.65, -0.0014465, -0.00947814, -0.230217, -0.00947814, 0.06563, 0.10529, 3
7.655, -0.00145348, -0.00950588, -0.231328, -0.00950588, 0.0565754, 0.0875351, 3
7.66, -0.00146045, -0.00953357, -0.232438, -0.00953357, 0.0585294, 0.0806686, 3
7.665, -0.00146742, -0.00956117, -0.233548, -0.00956117, 0.0691161, 0.123322, 3
7.67, -0.00147439, -0.00958875, -0.234656, -0.00958875, 0.0589082, 0.125636, 3
7.675, -0.00148135, -0.0096163, -0.235764, -0.0096163, 0.0562915, 0.0882859, 3
7.68, -0.0014883, -0.00964378, -0.236871, -0.00964378, 0.0572964, 0.0923788, 3
7.685, -0.00149525, -0.00967131, -0.237976, -0.00967131, 0.0574371, 0.093848, 3
7.69, -0.00150219, -0.00969855, -0.239081, -0.00969855, 0.0621565, 0.0961306, 3
7.695, -0.00150913, -0.00972606, -0.240185, -0.00972606, 0.0541574, 0.0902805, 3
7.7, -0.00151606, -0.00975335, -0.241288, -0.00975335, 0.057608, 0.0898447, 3
7.705, -0.00152298, -0.00978067, -0.242391, -0.00978067, 0.0537717, 0.0875672, 3
7.71, -0.0015299, -0.00980783, -0.243492, -0.00980783, 0.055402, 0.0863273, 3
7.715, -0.00153682, -0.0098351, -0.244592, -0.0098351, 0.0547451, 0.0906257, 3
7.72, -0.00154372, -0.00986225, -0.245691, -0.00986225, 0.0735714, 0.0865466, 3
7.725, -0.00155063, -0.00988931, -0.24679, -0.00988931, 0.0515612, 0.0907716, 3
7.73, -0.00155752, -0.00991641, -0.247887, -0.00991641, 0.0537928, 0.0881405, 3
7.735, -0.00156441, -0.0099434, -0.248984, -0.0099434, 0.0557331, 0.0973851, 3
7.74, -0.00157129, -0.0099704, -0.250079, -0.0099704, 0.0554284, 0.0886162, 3
7.745, -0.00157817, -0.00999737, -0.251174, -0.00999737, 0.0559515, 0.120017, 3
7.75, -0.00158504, -0.0100242, -0.252268, -0.0100242, 0.0627004, 0.0948083, 3
7.755, -0.00159191, -0.0100511, -0.25336, -0.0100511, 0.0597832, 0.113935, 3
7.76, -0.00159877, -0.0100779, -0.254452, -0.0100779, 0.0600361, 0.087728, 3
7.765, -0.00160562, -0.0101047, -0.255543, -0.0101047, 0.0543956, 0.103914, 3
7.77, -0.00161247, -0.0101313, -0.256633, -0.0101313, 0.0546974, 0.0968096, 3
7.775, -0.00161931, -0.010158, -0.257721, -0.010158, 0.0580502, 0.0874576, 3
7.78, -0.00162615, -0.0101847, -0.258809, -0.0101847, 0.0574424, 0.0960867, 3
7.785, -0.00163297, -0.0102112, -0.259896, -0.0102112, 0.055417, 0.100768, 3
7.79, -0.0016398, -0.0102378, -0.260982, -0.0102378, 0.0549438, 0.118979, 3
7.795, -0.00164661, -0.0102643, -0.262067, -0.0102643, 0.0569122, 0.0898743, 3
7.8, -0.00165342, -0.0102908, -0.26315, -0.0102908, 0.0562383, 0.085191, 3
7.805, -0.00166023, -0.0103171, -0.264233, -0.0103171, 0.0788423, 0.120543, 3
7.81, -0.00166702, -0.0103435, -0.265315, -0.0103435, 0.0598414, 0.104646, 3
7.815, -0.00167381, -0.0103698, -0.266396, -0.0103698, 0.0553091, 0.086069, 3
7.82, -0.0016806, -0.0103961, -0.267476, -0.0103961, 0.0504101, 0.0797092, 3
7.825, -0.00168738, -0.0104223, -0.268554, -0.0104223, 0.0543523, 0.0871736, 3
7.83, -0.00169415, -0.0104485, -0.269632, -0.0104485, 0.0568849, 0.116735, 3
7.835, -0.00170091, -0.0104748, -0.270709, -0.0104748, 0.0542197, 0.0820572, 3
7.84, -0.00170767, -0.0105007, -0.271785, -0.0105007, 0.0559817, 0.0921229, 3
7.845, -0.00171442, -0.0105268, -0.272859, -0.0105268, 0.0517785, 0.0857622, 3
7.85, -0.00172117, -0.0105527, -0.273933, -0.0105527, 0.0528327, 0.0829619, 3
7.855, -0.00172791, -0.0105787, -0.275005, -0.0105787, 0.0654225, 0.0918505, 3
7.86, -0.00173464, -0.0106047, -0.276077, -0.0106047, 0.0642384, 0.104074, 3
7.865, -0.00174137, -0.0106304, -0.277147, -0.0106304, 0.0565121, 0.0823566, 3
7.87, -0.00174809, -0.0106564, -0.278217, -0.0106564, 0.0562212, 0.102317, 3
7.875, -0.0017548, -0.0106821, -0.279285, -0.0106821, 0.0554364, 0.103414, 3
7.88, -0.0017615, -0.0107077, -0.280352, -0.0107077, 0.0550302, 0.0914023, 3
7.885, -0.0017682, -0.0107335, -0.281418, -0.0107335, 0.072052, 0.12805, 3
7.89, -0.0017749, -0.0107591, -0.282483, -0.0107591, 0.0642454, 0.104566, 3
7.895, -0.00178158, -0.0107848, -0.283547, -0.0107848, 0.0717207, 0.0940818, 3
7.9, -0.00178826, -0.0108113, -0.284611, -0.0108113, 0.0566769, 0.086133, 3
7.905, -0.00179493, -0.0108385, -0.285672, -0.0108385, 0.0554016, 0.0832846, 3
7.91, -0.0018016, -0.0108618, -0.286733, -0.0108618, 0.0590947, 0.0961407, 3
7.915, -0.00180825, -0.010884, -0.287792, -0.010884, 0.0651293, 0.116186, 3
7.92, -0.00181491, -0.0109128, -0.288851, -0.0109128, 0.0562968, 0.115969, 3
7.925, -0.00182155, -0.0109365, -0.289908, -0.0109365, 0.0629965, 0.0932633, 3
7.93, -0.00182819, -0.0109631, -0.290965, -0.0109631, 0.0555887, 0.095041, 3
7.935, -0.00183482, -0.0109872, -0.29202, -0.0109872, 0.0587593, 0.0942125, 3
7.94, -0.00184144, -0.0110134, -0.293074, -0.0110134, 0.064547, 0.0945004, 3
7.945, -0.00184805, -0.0110376, -0.294127, -0.0110376, 0.0570766, 0.106358, 3
7.95, -0.00185467, -0.0110637, -0.295179, -0.0110637, 0.0575357, 0.0941649, 3
7.955, -0.00186127, -0.0110875, -0.29623, -0.0110875, 0.0562588, 0.0937305, 3
7.96, -0.00186786, -0.0111136, -0.297279, -0.0111136, 0.0573797, 0.0851824, 3
7.965, -0.00187445, -0.0111375, -0.298328, -0.0111375, 0.0532109, 0.084796, 3
7.97, -0.00188103, -0.0111635, -0.299375, -0.0111635, 0.0592963, 0.0965781, 3
7.975, -0.0018876, -0.0111875, -0.300421, -0.0111875, 0.0539122, 0.087036, 3
7.98, -0.00189417, -0.0112132, -0.301466, -0.0112132, 0.0650376, 0.109393, 3
7.985, -0.00190073, -0.0112383, -0.302511, -0.0112383, 0.0613796, 0.109326, 3
7.99, -0.00190728, -0.0112604, -0.303552, -0.0112604, 0.0539078, 0.103357, 3
7.995, -0.00191382, -0.0112874, -0.304595, -0.0112874, 0.0587818, 0.0911292, 3
8, -0.00192036, -0.0113122, -0.305635, -0.0113122, 0.062596, 0.122844, 3
